Fund Screening North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Currency: Base Currency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grouped by: IA Sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calculated on: 06/06/2023 09:46:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exported on: 06/06/2023 10:08:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Up Capture Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down Capture Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBS S&P 500 Index C Acc,GB00BMN91T34,North America,"157,527.06",179.53,Yes,No,99.36,94.98,93.19,98.63,102.73,101.12,103.98,96.51,96.83,96.83,96.83,95.53,95.53,94.52,96.60,89.12,91.64,94.52,91.43,93.43,97.44,97.44,97.44,95.98,96.60,99.95,99.20,103.91,106.01,105.69,105.28,106.39,105.34,105.34,109.23,117.59,118.21,118.21,120.04,113.14,116.52,116.52,119.67,116.02,110.87,110.87,108.57,113.56,112.87,88.95,88.95,87.60,88.95,88.95,93.48,93.48,93.48,87.72,85.17,88.98,88.98,70.70,70.70,74.17,85.75,85.75,81.59,81.59,83.29,88.07,96.75,100.66,100.66,103.81,110.25,128.24,222.37,222.37,162.82,162.82,158.09,158.09,135.36,133.00,133.00,133.00,83.06,94.54,94.54,97.48,90.22,92.11,92.11,92.11,92.49,92.49,92.49,100.31
UBS US Equity C Acc,GB00B7V68L26,North America,"59,420.93",202.23,No,No,92.89,103.99,109.44,106.32,114.42,111.99,117.22,121.30,128.63,128.63,128.63,131.72,131.72,122.73,118.34,123.97,128.39,123.33,122.24,120.75,110.58,110.58,110.58,109.95,109.22,113.66,119.88,118.51,107.41,108.95,102.71,101.75,108.97,108.97,103.65,103.64,105.51,105.51,97.01,98.97,97.14,97.14,105.30,103.99,105.29,105.29,106.65,89.71,86.56,133.73,133.73,132.84,135.93,135.93,139.93,139.93,139.93,148.50,138.08,131.21,131.21,132.15,132.15,134.39,139.43,139.43,136.55,136.55,135.12,125.61,126.02,125.93,125.93,125.80,126.82,121.14,18.52,18.52,37.65,37.65,40.60,40.60,36.67,40.74,40.74,40.74,89.78,72.14,72.14,77.41,88.61,94.48,94.48,94.48,93.77,93.77,93.77,86.86
UBS US Growth C Acc,GB00B7VHZX64,North America,"208,267.01",268.10,No,No,133.83,119.71,124.76,125.93,132.70,131.90,130.15,131.80,127.43,127.43,127.43,128.71,128.71,147.65,144.79,145.50,125.95,121.91,127.84,130.23,140.54,140.54,140.54,125.51,123.55,113.32,104.57,94.01,100.65,99.87,104.41,106.26,94.78,94.78,99.13,115.82,112.84,112.84,124.28,151.02,147.06,147.06,141.34,135.34,132.29,132.29,103.55,70.71,73.62,102.04,102.04,109.59,108.83,108.83,116.89,116.89,116.89,115.46,135.55,103.04,103.04,126.71,126.71,124.02,92.16,92.16,83.44,83.44,82.53,79.94,74.47,79.10,79.10,79.32,76.09,50.52,81.54,81.54,141.56,141.56,149.07,149.07,110.54,136.03,136.03,136.03,173.10,162.56,162.56,176.61,195.37,174.94,174.94,174.94,162.73,162.73,162.73,150.71
United States Equities A,GB0002824448,North America,"91,408.30",198.74,No,No,103.99,105.81,106.09,100.25,98.51,98.19,95.23,100.26,97.39,97.39,97.39,97.48,97.48,97.84,96.60,103.95,102.05,102.20,109.79,107.79,110.43,110.43,110.43,102.63,100.19,97.18,94.50,93.17,95.05,93.21,92.65,94.74,92.47,92.47,87.16,99.27,98.76,98.76,102.35,109.92,106.20,106.20,106.05,92.20,102.03,102.03,108.50,77.84,80.83,111.60,111.60,111.26,111.54,111.54,110.01,110.01,110.01,113.67,111.52,107.34,107.34,116.72,116.72,104.35,106.10,106.10,106.75,106.75,104.55,100.08,100.96,101.34,101.34,97.63,91.60,92.55,30.34,30.34,77.95,77.95,88.00,88.00,76.90,71.38,71.38,71.38,128.88,116.27,116.27,110.35,123.26,118.03,118.03,118.03,115.28,115.28,115.28,107.86
USA Sustainable Equity Index Acc C,GB00BP6FT399,North America,"201,356.58",,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanguard U.S. 500 Stk Idx $ Acc,IE0002639775,North America,"195,684.53",179.47,Yes,No,100.49,94.96,92.93,98.88,103.46,101.73,104.45,97.09,97.73,99.96,99.90,98.52,100.34,100.11,103.08,96.75,97.81,99.25,96.60,98.80,99.47,96.98,96.86,96.49,95.15,94.70,94.50,98.12,98.69,97.65,98.40,100.25,101.08,101.08,104.72,110.00,111.53,116.53,119.63,112.56,116.60,116.99,116.23,113.64,113.09,113.09,109.93,114.13,115.06,92.60,92.60,90.19,92.92,92.92,97.13,97.13,97.13,92.75,92.75,95.73,95.73,92.49,92.49,88.85,94.64,94.64,91.15,91.15,91.15,95.51,96.69,99.64,99.64,99.64,99.64,107.33,117.07,117.07,117.07,117.07,117.07,117.07,121.10,111.78,98.67,98.67,84.15,93.88,93.88,97.37,91.77,93.66,93.66,96.84,96.96,96.96,98.28,102.78
Vanguard U.S. Eq Idx £ Acc,GB00B5B71Q71,North America,"94,925.80",181.39,Yes,No,98.93,98.42,97.28,100.75,104.62,101.81,104.37,98.23,98.02,98.02,98.02,97.25,97.25,94.05,94.91,89.61,93.85,98.05,96.35,99.38,102.37,102.37,102.37,103.96,105.44,109.44,109.67,110.96,112.28,111.21,109.83,108.55,107.05,107.05,109.92,110.31,107.06,107.06,106.62,101.98,103.82,103.82,102.60,106.74,102.99,102.99,102.25,109.21,111.60,92.72,92.72,91.47,97.54,97.54,101.49,101.49,101.49,97.14,93.11,95.23,95.23,81.97,81.97,80.01,95.94,95.94,92.46,92.46,93.97,97.60,104.78,106.09,106.09,108.48,111.38,130.30,168.12,168.12,136.87,136.87,131.29,131.29,117.82,119.97,119.97,119.97,92.17,98.44,98.44,102.35,96.15,97.34,97.34,97.34,98.15,98.15,98.15,105.49
Vanguard U.S. Opps GBP Inv Dist Shrs,IE00B1GHC616,North America,"25,717.68",215.31,No,No,106.23,105.18,104.52,96.49,106.97,89.78,108.63,103.88,94.99,94.99,94.99,95.18,95.18,78.55,76.32,84.56,92.20,98.44,100.34,103.31,101.50,101.50,101.50,106.56,114.20,123.92,127.39,118.03,115.61,113.06,108.20,95.63,97.31,97.31,97.46,75.56,63.97,63.97,56.79,62.59,66.16,66.16,53.50,81.00,79.86,79.86,81.48,101.07,103.86,97.87,97.87,111.99,139.40,139.40,145.59,145.59,145.59,155.86,153.05,128.81,128.81,152.97,152.97,113.48,132.97,132.97,127.09,127.09,137.42,125.70,114.16,115.26,115.26,114.81,101.35,120.61,-44.49,-44.49,36.79,36.79,-22.45,-22.45,40.45,54.43,54.43,54.43,105.79,99.42,99.42,106.64,101.44,92.89,92.89,92.89,90.56,90.56,90.56,96.79
Vontobel US Equity HN Hdg EUR,LU1683485848,North America,"169,623.64",217.05,No,No,90.27,70.05,62.70,65.00,81.85,89.73,93.66,83.12,85.58,80.97,80.97,70.68,76.12,68.55,77.49,75.38,76.31,85.11,73.51,100.94,103.39,109.43,109.43,118.12,121.50,116.83,112.94,105.88,122.26,116.37,108.17,94.96,86.47,86.47,89.91,70.45,69.55,82.05,83.27,81.01,66.60,66.60,73.62,66.07,69.21,69.21,70.33,87.33,74.05,97.66,97.66,84.32,90.42,90.42,88.46,88.46,88.46,80.04,80.04,68.47,68.47,44.18,44.18,71.47,83.80,83.80,84.09,84.09,84.09,92.69,99.47,115.28,115.28,115.28,115.28,128.27,250.16,250.16,199.33,199.33,199.33,199.33,229.15,187.31,187.31,187.31,117.38,125.52,125.52,139.33,130.92,123.79,123.79,130.43,126.71,126.71,108.83,97.91
VT De Lisle America B GBP,GB00B3QF3G69,North America,"1,072.57",,No,No,46.33,79.49,83.58,71.24,75.56,67.58,62.51,74.00,75.63,75.63,75.63,89.16,89.16,68.61,62.54,77.89,95.83,93.46,110.05,115.60,107.09,107.09,107.09,116.77,120.79,137.03,156.61,163.18,146.91,162.19,127.69,117.78,119.77,119.77,101.49,96.80,83.78,83.78,56.40,32.57,31.01,31.01,38.86,50.73,78.87,78.87,113.26,93.03,102.64,125.56,125.56,124.50,155.43,155.43,144.01,144.01,144.01,152.19,128.26,109.25,109.25,79.36,79.36,77.97,148.50,148.50,157.30,157.30,165.86,159.98,166.66,148.99,148.99,151.21,129.36,159.11,-222.00,-222.00,-178.31,-178.31,-242.80,-242.80,-186.85,-184.13,-184.13,-184.13,14.18,-16.74,-16.74,-11.04,7.42,41.44,41.44,41.44,70.55,70.55,70.55,64.18
VT Tyndall North American A GBP Net Acc,GB00BYPZXW09,North America,"30,143.32",,No,No,120.80,101.54,99.84,104.76,98.02,80.02,78.36,97.20,85.12,85.12,85.12,84.53,84.53,105.62,108.11,101.95,89.44,96.88,116.82,113.19,106.96,106.96,106.96,100.89,108.84,98.44,101.94,82.08,94.43,86.04,54.93,46.46,45.54,45.54,46.28,58.03,26.82,26.82,19.20,55.91,47.87,47.87,60.87,49.29,56.27,56.27,64.18,17.70,41.45,101.50,101.50,113.38,110.74,110.74,91.13,91.13,91.13,88.96,109.87,117.64,117.64,156.30,156.30,107.20,112.20,112.20,128.54,128.54,119.51,125.09,87.26,64.26,64.26,66.76,-3.17,-32.73,-619.52,-619.52,-254.75,-254.75,-226.70,-226.70,-73.98,-97.83,-97.83,-97.83,205.79,172.12,172.12,119.43,101.51,92.13,92.13,92.13,64.67,64.67,64.67,63.60
Wellington US Brand Power GBP N Ac,LU2294321331,North America,"196,009.34",240.64,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.83,99.57,96.27,96.27,89.67,97.27,89.74,89.74,85.63,99.29,103.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.50,149.50,140.37,141.80,129.06,129.06,129.06,123.47,123.47,123.47,123.24
Wellington US Dynamic Eq USD N Ac,IE00BHR46S39,North America,"123,200.42",248.58,No,No,,,,,,,,,,,,,,,,,,,,,,,,,108.09,103.62,101.41,101.89,101.17,89.39,93.07,94.79,84.52,84.52,86.31,80.62,79.94,86.83,89.23,84.55,83.32,102.53,89.56,96.79,107.01,107.01,112.26,118.16,119.44,,,,,,,,,,,,,,,,,,,,,,,,,85.80,85.80,91.96,90.26,90.26,90.26,90.26,90.26,90.26,141.93,161.71,148.10,148.10,115.12,124.75,124.75,130.33,143.06,131.14,131.14,128.59,120.61,120.61,121.15,125.28
Wellington US Quality Growth USD N Ac,LU2305751187,North America,"140,932.52",232.05,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.01,109.01,119.01,115.98,103.11,98.82,98.82,100.39,94.13,98.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.15,119.80,116.16,108.39,108.39,107.32,102.53,102.53,104.14,108.00
Wellington US Research Eq EUR N AcH,LU1508451900,North America,"99,328.91",216.23,No,No,,,70.26,70.28,80.74,87.32,96.46,84.52,84.79,82.09,82.09,80.67,88.23,79.51,79.22,79.92,89.45,95.04,91.14,124.17,121.25,126.54,126.54,136.90,135.30,134.33,134.54,121.52,135.34,133.10,117.54,100.44,99.65,99.65,100.77,84.02,81.55,90.02,85.04,88.44,75.61,75.61,81.42,79.13,76.12,76.12,74.90,85.46,76.91,,,101.97,115.17,115.17,115.33,115.33,115.33,115.95,115.95,93.43,93.43,94.04,94.04,95.57,103.55,103.55,100.77,100.77,100.77,98.99,106.69,114.37,114.37,114.37,114.37,124.78,171.42,171.42,147.01,147.01,147.01,147.01,167.75,183.65,183.65,183.65,145.97,134.84,134.84,172.12,154.40,149.53,149.53,157.75,149.29,149.29,132.76,122.14
Peer Group Median,,,"111,283.06",202.04,,,98.93,97.86,95.29,95.57,95.83,96.23,96.46,97.20,97.16,96.83,97.16,97.28,97.25,95.35,96.60,97.74,97.82,97.68,96.30,97.78,99.47,99.97,99.97,102.63,103.42,100.04,101.94,101.22,103.08,101.92,101.74,101.32,99.68,99.68,97.91,98.25,99.76,99.80,100.69,100.58,98.99,99.15,99.47,96.59,94.52,95.57,98.44,93.91,91.05,100.33,100.33,100.63,99.77,99.77,99.25,99.25,99.25,98.15,99.47,97.29,97.29,94.97,94.97,100.80,96.78,96.78,94.77,94.60,95.14,94.24,96.88,101.37,101.37,101.72,99.64,99.12,111.29,113.63,103.52,103.52,110.61,110.61,107.45,102.07,106.39,106.39,104.82,104.69,104.53,104.41,106.94,107.27,107.27,107.27,105.72,105.72,105.12,102.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North American Smaller Companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AB US Small and Mid-Cap Eq I USD,LU0493247828,North American Smaller Companies,"4,809.21",87.95,No,No,71.14,80.85,74.51,74.51,73.49,73.72,80.65,71.55,79.40,91.15,86.15,81.23,83.10,62.71,66.52,66.52,70.80,72.73,67.39,69.48,70.66,61.73,70.81,79.32,78.87,84.95,96.95,96.95,104.48,106.73,99.71,107.24,112.13,112.13,104.87,105.04,121.96,136.52,89.77,77.68,59.67,59.67,93.34,96.11,92.50,92.50,103.39,109.14,98.22,103.35,103.35,95.61,103.12,103.12,105.63,105.63,105.63,106.56,106.62,114.96,114.96,119.22,119.22,116.22,121.87,121.87,123.11,123.11,123.11,124.08,124.37,124.37,124.37,124.37,124.37,129.42,-65.29,-65.29,-103.82,-103.82,-68.45,-68.45,-96.45,-96.45,-27.84,-27.84,6.55,6.55,33.74,48.99,48.49,64.84,63.27,68.23,75.48,75.48,79.13,81.61
abrdn NA SmComs X Acc GBP,LU2015249035,North American Smaller Companies,"2,808.29",197.41,No,No,,,,,,,,,,,,,,,,,,,,100.95,104.86,92.80,90.11,88.43,89.18,87.42,89.14,91.18,87.86,83.67,88.63,86.77,90.72,101.84,105.50,118.58,113.64,116.84,118.52,109.49,105.48,105.48,111.39,90.59,79.89,79.89,76.49,76.49,85.08,,,,,,,,,,,,,,,,,,,,83.47,85.96,88.32,87.92,87.92,84.76,84.76,84.69,,,90.67,90.67,19.39,19.39,14.36,14.36,-62.90,-62.90,63.33,63.33,63.33,66.82,67.17,68.50,81.25,81.25,84.63,84.63,111.26,101.00
Alger Small Cap Focus I-3EUH,LU1732799579,North American Smaller Companies,"4,062.91",301.14,No,No,,,,133.06,127.75,127.27,129.99,121.15,97.84,69.13,66.25,73.36,73.36,66.93,58.90,58.90,77.48,101.34,100.61,123.01,111.63,142.50,133.77,122.12,123.27,119.29,107.29,87.22,96.19,74.67,76.59,63.44,64.79,64.79,69.73,63.98,35.49,21.56,23.92,60.39,26.11,26.11,-22.62,31.02,31.80,31.80,43.34,43.34,60.05,,,,124.17,124.17,103.09,103.09,103.09,101.55,103.29,77.42,77.42,76.23,76.23,65.53,55.29,55.29,60.75,60.75,60.75,57.56,62.02,62.02,62.02,57.91,57.91,59.45,231.11,231.11,270.06,270.06,219.41,219.41,279.23,279.23,397.21,397.21,246.88,246.88,246.88,268.49,259.12,227.36,232.82,232.29,207.79,207.79,180.18,156.60
Alger Small Cap Focus I US,LU1339879915,North American Smaller Companies,"4,062.91",301.14,No,No,217.06,176.79,163.89,163.89,148.87,137.12,130.53,129.83,104.32,77.86,70.55,78.87,72.58,69.70,59.69,59.69,78.04,97.64,99.23,97.81,88.75,108.51,110.52,95.77,100.49,97.04,89.07,89.07,92.05,77.63,85.89,83.70,89.45,89.45,91.93,104.30,81.43,71.09,86.02,72.10,42.96,42.96,-13.18,42.33,43.24,43.24,54.46,39.91,57.14,90.75,90.75,95.65,105.78,105.78,88.05,88.05,88.05,84.80,86.63,66.71,66.71,42.19,42.19,45.10,47.83,47.83,53.14,53.14,53.14,52.19,53.25,53.25,53.25,53.25,53.25,55.01,288.04,288.04,382.28,382.28,323.02,323.02,377.26,377.26,322.62,322.62,222.88,222.88,192.59,183.57,175.36,155.74,159.34,154.33,143.22,143.22,129.57,126.27
Alger Weatherbie Specialized Gr I3 US,LU1933942648,North American Smaller Companies,"2,804.98",287.15,No,No,,,,,,,,,,,,,,,,78.71,98.19,113.94,128.24,119.23,113.04,131.02,132.68,118.00,123.60,111.55,106.27,106.27,107.46,95.63,96.77,98.47,110.78,110.78,119.52,130.24,112.20,119.06,122.37,126.22,120.80,120.80,96.95,101.67,85.85,85.85,79.75,84.90,97.97,,,,,,,,,,,,,,,,75.40,75.40,81.52,81.52,81.52,81.59,79.26,79.26,79.26,79.26,79.26,91.25,146.32,146.32,158.60,158.60,141.29,141.29,159.93,159.93,197.67,197.67,164.89,164.89,153.62,156.75,171.27,150.41,152.12,152.44,144.79,144.79,135.04,138.98
Allspring (Lux) WW Sm Cp In Z GBP Acc,LU2065732013,North American Smaller Companies,"4,034.92",291.39,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,125.81,111.99,114.21,99.91,108.02,103.38,103.40,92.76,99.26,98.38,73.12,83.31,77.71,113.02,105.90,105.90,62.95,102.52,93.13,93.13,79.47,79.47,93.44,,,,,,,,,,,,,,,,,,,,,,,,,,,91.78,,,191.64,191.64,163.63,163.63,186.24,186.24,234.34,234.34,187.15,187.15,187.15,191.47,212.20,182.56,187.33,187.33,167.49,167.49,161.90,155.72
Artemis US Smaller Companies I Acc GBP,GB00BMMV5766,North American Smaller Companies,"6,347.76",233.16,No,No,138.15,121.91,116.76,118.46,109.76,110.66,105.95,113.44,99.79,99.79,99.79,98.55,98.55,112.17,118.00,115.29,110.97,112.49,111.70,114.08,114.56,112.65,114.94,95.93,98.71,94.51,94.49,99.96,103.59,100.33,96.79,91.85,92.77,94.10,86.30,105.74,95.39,95.12,115.58,103.20,95.76,95.76,119.12,106.01,115.52,115.52,102.45,102.45,108.76,91.96,93.02,95.73,96.58,96.58,93.34,93.34,93.34,85.86,98.70,97.84,97.84,100.93,100.93,105.06,96.43,96.43,99.00,99.00,99.00,107.63,98.09,96.16,96.16,94.61,94.61,88.37,,,83.39,83.39,52.21,52.21,33.81,33.81,46.79,46.79,93.59,93.59,93.59,97.20,116.93,126.89,134.96,134.96,128.07,128.07,129.77,122.87
Brown Advisory US Small Cap Blend C£IncH,IE00BKS7KG83,North American Smaller Companies,"3,400.81",182.91,No,No,,,,,,,,,,,,,,,,,,,,,,,,,98.24,96.69,104.41,107.50,116.06,118.76,107.44,94.96,84.92,96.21,110.37,111.54,122.11,139.57,105.29,80.02,68.22,68.22,96.68,93.06,77.93,77.93,84.39,84.39,64.32,,,,,,,,,,,,,,,,,,,,,,,,,141.21,141.21,145.45,,,-15.17,-15.17,-7.91,-7.91,57.09,57.09,116.98,116.98,85.98,85.98,85.98,99.96,107.76,114.14,119.28,119.28,117.66,117.66,88.99,89.40
Brown Advisory US SmlrComs Stlg B Acc H,IE00BYQFS912,North American Smaller Companies,"4,880.16",244.15,No,No,59.69,79.29,93.37,91.80,101.13,115.61,116.49,99.07,101.43,101.43,101.43,107.95,107.95,105.09,88.87,91.28,95.30,104.48,101.83,138.19,138.80,129.73,120.58,117.01,121.59,110.85,112.16,106.92,113.79,107.56,103.12,88.95,75.13,82.16,97.39,90.58,89.93,106.91,83.55,89.26,73.19,73.19,76.81,74.78,67.66,67.66,63.17,63.17,46.41,73.41,96.93,90.25,98.42,98.42,96.56,96.56,96.56,95.23,108.68,93.00,93.00,81.96,81.96,84.58,108.53,108.53,111.12,111.12,111.12,114.56,104.78,115.15,115.15,119.33,119.33,129.66,,,41.40,41.40,-3.50,-3.50,64.11,64.11,163.55,163.55,119.56,119.56,119.56,129.38,139.14,134.54,147.53,147.53,137.29,137.29,100.18,98.58
CT American Smaller Coms(US) Z Acc GBP,GB00B8358Z89,North American Smaller Companies,"2,493.05",173.59,No,No,98.52,102.31,101.98,105.26,98.25,100.68,102.67,112.05,114.88,114.88,114.88,102.29,102.29,103.42,104.17,98.94,104.26,92.84,88.54,78.96,83.01,87.41,87.17,104.49,104.66,109.82,113.22,115.68,118.74,134.75,136.30,136.22,134.39,131.25,131.58,134.41,143.88,129.59,125.73,129.29,131.52,131.52,140.59,108.84,124.88,124.88,114.75,114.75,111.04,119.24,117.30,115.67,105.92,105.92,102.94,102.94,102.94,101.96,108.03,104.43,104.43,98.47,98.47,107.03,94.75,94.75,95.92,95.92,95.92,95.96,88.63,90.32,90.32,93.31,93.31,83.22,,,92.32,92.32,110.61,110.61,94.15,94.15,71.16,71.16,76.20,76.20,76.20,77.25,78.53,95.85,92.47,92.47,90.45,90.45,98.36,85.76
CT US Smaller Companies C Inc,GB00B7YDFB99,North American Smaller Companies,"1,840.88",176.02,No,No,104.57,104.30,101.17,93.69,92.84,92.37,87.77,92.41,96.13,96.13,96.13,86.04,86.04,74.58,72.92,84.17,94.12,84.01,81.22,74.68,71.09,65.59,70.93,81.28,82.21,92.28,97.62,103.23,100.77,113.57,114.57,113.42,121.39,127.79,119.31,123.87,133.24,123.66,119.22,105.86,105.93,105.93,119.39,105.03,104.57,104.57,120.67,120.67,118.99,95.52,97.86,98.58,92.97,92.97,102.01,102.01,102.01,108.95,104.96,110.55,110.55,117.54,117.54,126.42,123.92,123.92,120.15,120.15,120.15,115.44,123.12,127.31,127.31,125.63,125.63,120.04,,,73.61,73.61,79.68,79.68,50.63,50.63,8.20,8.20,64.54,64.54,64.54,64.41,59.59,69.68,68.31,68.31,78.67,78.67,95.78,89.15
Federated Hermes US Smid Eq F EUR AccH,IE00BBL4VF96,North American Smaller Companies,"7,750.21",189.04,No,No,68.51,71.82,70.18,70.18,79.81,89.07,96.38,87.08,89.82,91.75,99.64,87.65,87.65,83.68,89.77,89.77,82.99,79.06,71.38,93.88,90.75,88.81,86.18,94.14,95.08,96.66,94.20,92.56,108.89,115.53,104.88,90.68,94.19,94.19,91.64,87.97,88.57,94.53,116.63,117.92,86.73,86.73,124.82,100.48,99.88,99.88,103.70,103.70,101.13,110.26,121.84,112.26,118.08,118.08,111.90,111.90,111.90,111.54,111.03,103.27,103.27,103.68,103.68,101.61,106.44,106.44,109.52,109.52,109.52,109.58,119.63,119.63,119.63,121.14,121.14,130.20,486.56,486.56,126.45,126.45,75.54,75.54,89.53,89.53,78.17,78.17,100.91,100.91,100.91,109.80,115.73,124.25,131.47,141.81,130.42,130.42,120.21,101.21
Fisher Invst Instl US SmCp CrEqESGGBPUnH,IE00BXC44X15,North American Smaller Companies,"3,637.79",192.34,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTF Royce US Smaller Companies W Acc,GB00BP9LKJ73,North American Smaller Companies,"1,948.41",178.96,No,No,83.74,84.47,84.32,81.23,88.07,82.78,92.81,86.98,95.08,95.08,95.08,94.19,94.19,88.44,89.53,94.67,99.56,91.05,84.02,76.42,77.82,72.54,72.17,84.70,84.43,90.32,100.24,107.74,98.06,107.24,102.41,107.30,111.72,117.52,113.51,110.31,127.41,129.90,108.17,100.86,112.98,112.98,149.34,132.39,117.72,117.72,126.82,126.82,116.84,104.13,102.47,97.02,97.06,97.06,110.46,110.46,110.46,119.86,101.12,92.38,92.38,89.89,89.89,111.84,114.01,114.01,105.17,105.17,105.17,94.39,112.37,120.11,120.11,123.53,123.53,115.14,,,98.67,98.67,127.97,127.97,122.54,122.54,41.86,41.86,76.79,76.79,76.79,71.61,60.36,67.52,60.13,60.13,71.96,71.96,86.00,78.32
FTGF RY US SmCp Opp X EURH Acc,IE00B7VSHL18,North American Smaller Companies,"1,084.65",107.20,No,No,44.23,73.11,72.30,72.30,78.76,80.74,100.22,85.85,94.22,105.86,109.91,109.59,109.59,78.73,81.65,81.65,93.64,99.13,94.59,125.99,127.96,117.63,114.50,138.02,141.92,158.53,165.18,165.66,183.97,187.95,164.39,151.07,140.61,140.61,135.35,118.29,112.54,107.19,83.11,56.68,55.62,55.62,75.72,78.38,89.60,89.60,111.35,111.35,105.04,135.87,140.86,130.70,159.62,159.62,164.58,164.58,164.58,165.63,161.10,167.32,167.32,202.04,202.04,152.19,139.66,139.66,131.63,131.63,131.63,126.63,131.41,131.41,131.41,140.13,140.13,157.28,297.14,297.14,-17.74,-17.74,46.87,46.87,66.52,66.52,76.95,76.95,71.11,71.11,71.11,98.68,103.83,125.59,119.64,124.66,133.56,133.56,115.83,106.39
GlobalAccess US Sm & Md Cp Eq Z Acc USD,IE00B45PMJ02,North American Smaller Companies,"5,464.37",,No,No,74.51,82.40,80.79,80.79,89.18,88.41,90.49,86.45,91.31,96.93,95.88,92.30,93.26,82.40,84.55,84.55,80.51,85.21,84.67,84.86,85.49,81.17,83.90,85.67,84.53,84.79,90.32,90.32,94.85,92.61,89.64,92.66,92.62,92.62,93.11,94.73,106.81,121.76,104.15,97.50,96.29,96.29,105.56,102.31,104.18,104.18,101.92,106.60,99.44,98.40,98.40,96.66,95.15,95.15,95.98,95.98,95.98,93.10,90.49,89.76,89.76,79.17,79.17,83.99,102.12,102.12,102.70,102.70,102.70,106.86,110.34,110.34,110.34,110.34,110.34,118.71,36.63,36.63,35.22,35.22,34.04,34.04,12.72,12.72,31.20,31.20,52.09,52.09,67.72,70.35,67.18,77.15,78.07,81.69,82.96,82.96,86.55,89.21
GS US Sm Cp CORE Eq R Inc GBP Snap,LU0858292898,North American Smaller Companies,"2,030.28",175.96,No,No,95.60,96.38,93.96,93.41,83.91,75.31,75.36,82.57,81.75,81.75,81.75,89.93,89.93,74.49,73.45,73.81,83.67,79.50,82.28,70.60,71.87,68.81,61.11,72.89,72.93,86.02,87.26,95.08,95.41,102.64,96.06,100.94,102.25,105.83,111.76,110.10,120.17,111.05,119.69,104.23,107.40,107.40,120.25,116.41,120.41,120.41,131.37,131.37,130.79,97.28,100.05,100.13,99.44,99.44,104.18,104.18,104.18,107.79,99.40,101.32,101.32,98.17,98.17,115.45,112.37,112.37,110.01,110.01,110.01,107.03,114.08,118.07,118.07,117.86,117.86,108.76,,,20.03,20.03,74.08,74.08,41.93,41.93,27.35,27.35,67.37,67.37,67.37,65.63,79.16,90.92,84.12,84.12,94.68,94.68,113.34,106.82
